model,condition,row_i,trace_id,N,S,N_confidence,S_confidence,N_rule,S_rule,N_span,S_span,decomposition_other,product,Y,Y_source,Y_status,product_to_Y_ratio,gate_pass
minimax-m3_20260815_030703,above_good,10,minimax-m3_20260815_030703|above_good|10,122000.0,700.0,clear,clear,multiplication_pair,multiplication_pair,"122,000 × 700 = 85,400,000","122,000 × 700 = 85,400,000",mapped_species_weighted,85400000.0,80000000.0,local_parser_final_label_same_line_number,clear,1.0675,true
minimax-m3_20260815_030703,above_good,11,minimax-m3_20260815_030703|above_good|11,120000.0,500.0,clear,clear,multiplication_pair,multiplication_pair,"120,000 × 500 = 60,000,000","120,000 × 500 = 60,000,000",,60000000.0,60000000.0,h6_existing_parser,clear,1.0,true
minimax-m3_20260815_030703,above_good,12,minimax-m3_20260815_030703|above_good|12,117000.0,200.0,clear,clear,context_n,context_s,"Population of 117,000 × 250 = 29.25 million.",Some sources indicate that giraffes have around 200 spots. Others suggest spot counts can vary from 100 to over 500.,,23400000.0,30000000.0,h6_existing_parser,clear,0.78,true
minimax-m3_20260815_030703,above_good,13,minimax-m3_20260815_030703|above_good|13,52000.0,5000.0,clear,clear,context_n,context_s,"Final: 52,000,000.","- 5,000 × 300 = 1,500,000",mapped_species_weighted,260000000.0,50000000.0,h6_existing_parser,clear,5.2,false
minimax-m3_20260815_030703,above_good,14,minimax-m3_20260815_030703|above_good|14,140000.0,450.0,clear,clear,context_n,context_s,"Population: 140,000 giraffes",Spots per giraffe: 450,,63000000.0,65000000.0,h6_existing_parser,clear,0.9692307692307692,true
minimax-m3_20260815_030703,above_good,15,minimax-m3_20260815_030703|above_good|15,100000.0,750.0,clear,clear,multiplication_pair,multiplication_pair,"Total: ~100,000 giraffes × 750 spots = 75,000,000","Total: ~100,000 giraffes × 750 spots = 75,000,000",,75000000.0,90000000.0,local_parser_final_label_same_line_number,clear,0.8333333333333334,true
minimax-m3_20260815_030703,above_good,16,minimax-m3_20260815_030703|above_good|16,150000.0,2000.0,clear,clear,multiplication_pair,multiplication_pair,"Final answer: 300,000,000 (using 150,000 × 2,000).","Final answer: 300,000,000 (using 150,000 × 2,000).",,300000000.0,250000000.0,h6_existing_parser,clear,1.2,true
minimax-m3_20260815_030703,above_good,17,minimax-m3_20260815_030703|above_good|17,120000.0,250.0,clear,clear,multiplication_pair,multiplication_pair,"Total: 120,000 × 250 = 30,000,000","Total: 120,000 × 250 = 30,000,000",,30000000.0,50000000.0,h6_existing_parser,clear,0.6,true
minimax-m3_20260815_030703,above_good,18,minimax-m3_20260815_030703|above_good|18,120000.0,928.0,clear,clear,context_n,context_s,"So with ~120,000 giraffes total (wild + captive), × 928 spots = ~111,000,000","So with ~120,000 giraffes total (wild + captive), × 928 spots = ~111,000,000",,111360000.0,90000000.0,local_parser_final_label_same_line_number,clear,1.2373333333333334,true
minimax-m3_20260815_030703,above_good,19,minimax-m3_20260815_030703|above_good|19,117000.0,700.0,clear,clear,multiplication_pair,multiplication_pair,"117,000 × 700 = 81,900,000","117,000 × 700 = 81,900,000",,81900000.0,,h6_existing_parser,missing,,false
minimax-m3_20260815_030703,above_good,20,minimax-m3_20260815_030703|above_good|20,120000.0,1000.0,clear,clear,multiplication_pair,multiplication_pair,"120,000 × ~1,000 = 120,000,000.","120,000 × ~1,000 = 120,000,000.",,120000000.0,120000000.0,h6_existing_parser,clear,1.0,true
minimax-m3_20260815_030703,above_good,21,minimax-m3_20260815_030703|above_good|21,117000.0,400.0,clear,clear,context_n,context_s,"- Population is around 117,000 wild",- Average probably 250-400 spots,,46800000.0,40000000.0,local_parser_final_label_same_line_number,clear,1.17,true
minimax-m3_20260815_030703,above_good,22,minimax-m3_20260815_030703|above_good|22,116900.0,413.0,clear,clear,context_n,context_s,"Total giraffes: 116,900",Average spots per giraffe: 413,,48279700.0,50000000.0,h6_existing_parser,clear,0.965594,true
minimax-m3_20260815_030703,above_good,23,minimax-m3_20260815_030703|above_good|23,125000.0,250.0,clear,clear,context_n,context_s,"Total giraffes: 125,000","- Others (~1,000): ~250 spots",mapped_surface_area_density,31250000.0,35000000.0,h6_existing_parser,clear,0.8928571428571429,true
minimax-m3_20260815_030703,above_good,24,minimax-m3_20260815_030703|above_good|24,117000.0,500.0,clear,clear,multiplication_pair,multiplication_pair,"Take a middle estimate: 117,000 giraffes × 500 spots = 58,500,000","Take a middle estimate: 117,000 giraffes × 500 spots = 58,500,000",mapped_surface_area_density,58500000.0,65000000.0,local_parser_final_label_same_line_number,clear,0.9,true
minimax-m3_20260815_030703,above_good,25,minimax-m3_20260815_030703|above_good|25,140000.0,900.0,clear,clear,multiplication_pair,multiplication_pair,"Calculation: 140,000 × 900 = 126,000,000 spots","Calculation: 140,000 × 900 = 126,000,000 spots",,126000000.0,120000000.0,h6_existing_parser,clear,1.05,true
minimax-m3_20260815_030703,above_good,26,minimax-m3_20260815_030703|above_good|26,117000.0,200.0,clear,clear,multiplication_pair,multiplication_pair,"With 117,000 giraffes: 117,000 × 200 = 23.4 million","With 117,000 giraffes: 117,000 × 200 = 23.4 million",,23400000.0,50000000.0,h6_existing_parser,clear,0.468,true
minimax-m3_20260815_030703,above_good,27,minimax-m3_20260815_030703|above_good|27,117000.0,850.0,clear,clear,multiplication_pair,multiplication_pair,"- Using ~850 spots per giraffe on average: 117,000 × 850 ≈ 100 million","- Using ~850 spots per giraffe on average: 117,000 × 850 ≈ 100 million",,99450000.0,100000000.0,h6_existing_parser,clear,0.9945,true
minimax-m3_20260815_030703,above_good,28,minimax-m3_20260815_030703|above_good|28,117000.0,600.0,clear,clear,multiplication_pair,multiplication_pair,"Hmm no, let me stick with my calculation. 117,000 × ~600 = 70M.","Hmm no, let me stick with my calculation. 117,000 × ~600 = 70M.",,70200000.0,,local_parser_no_single_final,ambiguous,,false
minimax-m3_20260815_030703,above_good,29,minimax-m3_20260815_030703|above_good|29,125000.0,200.0,clear,clear,context_n,context_s,"- Population: ~125,000",- Average ~200-300 spots per giraffe (varies widely by species),mapped_species_weighted,25000000.0,30000000.0,local_parser_final_label_same_line_number,clear,0.8333333333333334,true
minimax-m3_20260815_030703,above_good,30,minimax-m3_20260815_030703|above_good|30,113000.0,280.0,clear,clear,context_n,context_s,"With ~113,000 giraffes × 280 spots = ~31,640,000","With ~113,000 giraffes × 280 spots = ~31,640,000",mapped_surface_area_density,31640000.0,32000000.0,h6_existing_parser,clear,0.98875,true
minimax-m3_20260815_030703,above_good,31,minimax-m3_20260815_030703|above_good|31,117000.0,1000.0,clear,clear,multiplication_pair,multiplication_pair,"117,000 × 1,000 = 117,000,000","117,000 × 1,000 = 117,000,000",mapped_species_weighted,117000000.0,120000000.0,local_parser_final_label_same_line_number,clear,0.975,true
minimax-m3_20260815_030703,above_good,32,minimax-m3_20260815_030703|above_good|32,140000.0,700.0,clear,clear,multiplication_pair,multiplication_pair,"140,000 × 700 = 98,000,000","140,000 × 700 = 98,000,000",,98000000.0,90000000.0,local_parser_final_label_same_line_number_shorthand,clear,1.0888888888888888,true
minimax-m3_20260815_030703,above_good,33,minimax-m3_20260815_030703|above_good|33,117000.0,400.0,clear,clear,context_n,context_s,"- 117,000 giraffes (IUCN 2016)",- 350-400 spots per giraffe (most common average),mapped_species_weighted,46800000.0,45000000.0,local_parser_final_label_same_line_number,clear,1.04,true
minimax-m3_20260815_030703,above_good,34,minimax-m3_20260815_030703|above_good|34,125000.0,400.0,clear,clear,context_n,context_s,"To get to 50 million, I'd need ~200 giraffe-spots per giraffe and 250,000 giraffes, which is unrealistic. OR I'd need an average of ~400 spots on 125,000 giraffes.","To get to 50 million, I'd need ~200 giraffe-spots per giraffe and 250,000 giraffes, which is unrealistic. OR I'd need an average of ~400 spots on 125,000 giraffes.",mapped_species_weighted,50000000.0,30000000.0,h6_existing_parser,clear,1.6666666666666667,true
minimax-m3_20260815_030703,above_good,35,minimax-m3_20260815_030703|above_good|35,120000.0,325.0,clear,clear,context_n,context_s,"So ~325 spots × 120,000 giraffes = ~39,000,000","So ~325 spots × 120,000 giraffes = ~39,000,000",,39000000.0,38000000.0,local_parser_final_label_same_line_number,clear,1.0263157894736843,true
minimax-m3_20260815_030703,above_good,36,minimax-m3_20260815_030703|above_good|36,117000.0,850.0,clear,clear,context_n,context_s,"1. Population: ~117,000 giraffes worldwide (IUCN estimate)",- ~850 spots per giraffe (counting all visible spots across the entire surface),,99450000.0,,local_parser_no_single_final,ambiguous,,false
minimax-m3_20260815_030703,above_good,37,minimax-m3_20260815_030703|above_good|37,117000.0,800.0,clear,clear,multiplication_pair,multiplication_pair,"117,000 × 800 = 93,600,000 spots","117,000 × 800 = 93,600,000 spots",,93600000.0,100000000.0,h6_existing_parser,clear,0.936,true
minimax-m3_20260815_030703,above_good,38,minimax-m3_20260815_030703|above_good|38,125000.0,800.0,clear,clear,multiplication_pair,multiplication_pair,"- High end: 125,000 × 800 = 100 million (above threshold)","- High end: 125,000 × 800 = 100 million (above threshold)",,100000000.0,75000000.0,h6_existing_parser,clear,1.3333333333333333,true
minimax-m3_20260815_030703,above_good,39,minimax-m3_20260815_030703|above_good|39,122500.0,300.0,clear,clear,multiplication_pair,multiplication_pair,"- Total: 122,500 × 300 = 36,750,000","- Total: 122,500 × 300 = 36,750,000",,36750000.0,30000000.0,local_parser_final_label_same_line_number,clear,1.225,true
minimax-m3_20260815_030703,above_good,40,minimax-m3_20260815_030703|above_good|40,140000.0,800.0,clear,clear,multiplication_pair,multiplication_pair,"- Total spots: 140,000 × 800 = 112,000,000","- Total spots: 140,000 × 800 = 112,000,000",,112000000.0,110000000.0,h6_existing_parser,clear,1.018181818181818,true
minimax-m3_20260815_030703,above_good,41,minimax-m3_20260815_030703|above_good|41,125000.0,250.0,clear,clear,multiplication_pair,multiplication_pair,"125,000 × 250 = 31,250,000","125,000 × 250 = 31,250,000",,31250000.0,30000000.0,h6_existing_parser,clear,1.0416666666666667,true
minimax-m3_20260815_030703,above_good,42,minimax-m3_20260815_030703|above_good|42,35000.0,285.0,clear,clear,context_n,context_s,"You know what, 35 million. Going with 35,000,000.",Spots per giraffe: 285,,9975000.0,39000000.0,local_parser_final_label_same_line_number,clear,0.25576923076923075,false
minimax-m3_20260815_030703,above_good,43,minimax-m3_20260815_030703|above_good|43,117000.0,700.0,clear,clear,context_n,context_s,"1. Global giraffe population: ~117,000 (well-documented)",2. Average spots per giraffe: I'm going to use 700 as my estimate. This is based on:,,81900000.0,87000000.0,h6_existing_parser,clear,0.9413793103448276,true
minimax-m3_20260815_030703,above_good,44,minimax-m3_20260815_030703|above_good|44,120000.0,750.0,clear,clear,context_n,context_s,"Calculation: 120,000 × 750 = 90,000,000","Calculation: 120,000 × 750 = 90,000,000",mapped_species_weighted,90000000.0,90000000.0,local_parser_final_label_same_line_number,clear,1.0,true
minimax-m3_20260815_030703,above_good,45,minimax-m3_20260815_030703|above_good|45,15000.0,350.0,clear,clear,context_n,context_s,"- Population-weighted: 15,000 × 450 = 6.75M","- Population-weighted spots: 16,000 × 350 = 5.6M",,5250000.0,,h6_existing_parser,missing,,false
minimax-m3_20260815_030703,above_good,46,minimax-m3_20260815_030703|above_good|46,116000.0,543.0,clear,clear,multiplication_pair,multiplication_pair,"So 116,000 × 543 ≈ 63,000,000","So 116,000 × 543 ≈ 63,000,000",mapped_species_weighted,62988000.0,60000000.0,local_parser_final_label_same_line_number,clear,1.0498,true
minimax-m3_20260815_030703,above_good,47,minimax-m3_20260815_030703|above_good|47,117000.0,500.0,clear,clear,multiplication_pair,multiplication_pair,"117,000 × 500 = 58,500,000","117,000 × 500 = 58,500,000",,58500000.0,60000000.0,local_parser_final_label_same_line_number,clear,0.975,true
minimax-m3_20260815_030703,above_good,48,minimax-m3_20260815_030703|above_good|48,120000.0,700.0,clear,clear,context_n,context_s,"- 120,000 giraffes",- 700 spots per giraffe (conservative middle),,84000000.0,84000000.0,local_parser_final_label_same_line_number,clear,1.0,true
minimax-m3_20260815_030703,above_good,49,minimax-m3_20260815_030703|above_good|49,117000.0,1000.0,clear,clear,context_n,context_s,"- ~117,000 wild giraffes (Giraffe Conservation Foundation 2022)","- Average ~1,000 spots per giraffe (varying by subspecies)",,117000000.0,120000000.0,h6_existing_parser,clear,0.975,true
minimax-m3_20260815_030703,above_good,50,minimax-m3_20260815_030703|above_good|50,120000.0,350.0,clear,clear,context_n,context_s,"- ~120,000 giraffes (slightly more than IUCN 117,000 to include zoo animals)",- Weighted average ~350 spots per giraffe based on subspecies variation,,42000000.0,42000000.0,h6_existing_parser,clear,1.0,true
minimax-m3_20260815_030703,above_good,51,minimax-m3_20260815_030703|above_good|51,120000.0,250.0,clear,clear,multiplication_pair,multiplication_pair,"120,000 × 250 = 30,000,000.","120,000 × 250 = 30,000,000.",,30000000.0,,h6_existing_parser,missing,,false
minimax-m3_20260815_030703,above_good,52,minimax-m3_20260815_030703|above_good|52,120000.0,500.0,clear,clear,context_n,context_s,"Let me use 120,000 wild giraffes + 5,000 captive = 125,000 total",- ~500 spots per giraffe on average (across all species),,60000000.0,65000000.0,h6_existing_parser,clear,0.9230769230769231,true
minimax-m3_20260815_030703,above_good,53,minimax-m3_20260815_030703|above_good|53,120000.0,700.0,clear,clear,multiplication_pair,multiplication_pair,"120,000 × 700 ≈ 80,000,000 spots total","120,000 × 700 ≈ 80,000,000 spots total",mapped_species_weighted,84000000.0,80000000.0,h6_existing_parser,clear,1.05,true
minimax-m3_20260815_030703,above_good,54,minimax-m3_20260815_030703|above_good|54,122000.0,365.0,clear,clear,context_n,context_s,"Species-weighted: ~365 spots × ~122,000 giraffes = 45M","Species-weighted: ~365 spots × ~122,000 giraffes = 45M",mapped_species_weighted,44530000.0,45000000.0,h6_existing_parser,clear,0.9895555555555555,true
minimax-m3_20260815_030703,above_good,55,minimax-m3_20260815_030703|above_good|55,117000.0,1000.0,clear,clear,multiplication_pair,multiplication_pair,"- Low estimate: 117,000 × 1,000 = 117 million","- Low estimate: 117,000 × 1,000 = 117 million",mapped_species_weighted,117000000.0,,h6_existing_parser,missing,,false
minimax-m3_20260815_030703,above_good,56,minimax-m3_20260815_030703|above_good|56,123500.0,390.0,clear,clear,multiplication_pair,multiplication_pair,"123,500 × 390 = 48,165,000","123,500 × 390 = 48,165,000",mapped_species_weighted,48165000.0,48000000.0,local_parser_final_label_same_line_number,clear,1.0034375,true
minimax-m3_20260815_030703,above_good,57,minimax-m3_20260815_030703|above_good|57,122000.0,320.0,clear,clear,context_n,context_s,"- Total: 122,000",- I'll use 320,mapped_species_weighted,39040000.0,38000000.0,local_parser_final_label_same_line_number,clear,1.0273684210526315,true
minimax-m3_20260815_030703,above_good,58,minimax-m3_20260815_030703|above_good|58,130000.0,190.0,clear,clear,context_n,context_s,"- ~130,000 giraffes alive (wild + captive)",- ~190 spots per giraffe on average,mapped_surface_area_density,24700000.0,,local_parser_no_single_final,ambiguous,,false
minimax-m3_20260815_030703,above_good,59,minimax-m3_20260815_030703|above_good|59,120000.0,450.0,clear,clear,context_n,context_s,"With 120,000 giraffes × 450 spots = 54,000,000.","With 120,000 giraffes × 450 spots = 54,000,000.",,54000000.0,54000000.0,h6_existing_parser,clear,1.0,true
minimax-m3_20260815_030703,above_good,60,minimax-m3_20260815_030703|above_good|60,122000.0,350.0,clear,clear,multiplication_pair,multiplication_pair,"122,000 × 350 = 42,700,000","122,000 × 350 = 42,700,000",,42700000.0,,h6_existing_parser,missing,,false
